# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Forest Garden Ltd.
# Property: BuyShedsDirect (GA4)
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20251231
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue,Engagement rate,Bounce rate
/blog/post/stylish-front-garden-fence-ideas,33,20,1.65,39.7,107,0,0,0.6153846153846154,0.38461538461538464
/blog/archive/2025-04,32,31,1.032258064516129,14.96774193548387,67,0,0,0.9411764705882353,0.058823529411764705
/blog/post/freestanding-wooden-and-metal-garages,31,25,1.24,32.28,101,0,0,0.8,0.2
/blog/post/your-guide-to-buying-a-greenhouse,31,22,1.4090909090909092,102.63636363636364,92,0,0,0.782608695652174,0.21739130434782608
/blog/post/7-special-types-of-garden-storage-to-keep-your-valuable-items-protected,30,25,1.2,30.6,83,0,0,0.7307692307692307,0.2692307692307692
/blog/post/choosing-the-best-shed-for-your-garden-shed-design-ideas,30,25,1.2,41.36,81,0,0,0.8571428571428571,0.14285714285714285
/blog/post/design-ideas-for-creating-a-garden-room,30,25,1.2,43.48,71,0,0,0.8888888888888888,0.1111111111111111
/blog/post/garage-conversion-ideas-perfect-interior-makeover,30,20,1.5,55.45,90,0,0,0.9090909090909091,0.09090909090909091
/blog/post/garden-room-planning-colours-use-faqs,30,19,1.5789473684210527,121.73684210526316,71,0,0,0.75,0.25
/blog/post/great-buys-to-get-kids-playing-outside,30,20,1.5,19.2,76,0,0,0.5769230769230769,0.4230769230769231
/blog/post/how-to-hide-a-shed,30,15,2,100.06666666666666,102,0,0,0.7692307692307693,0.23076923076923078
/blog/post/why-the-new-forest-georgian-tall-wall-lean-to-greenhouse-is-the-perfect-glasshouse-for-you,30,27,1.1111111111111112,40.22222222222222,101,0,0,0.8620689655172413,0.13793103448275862
/blog/post/garden-furniture-ideas-most-comfortable-outdoor-furniture,28,12,2.3333333333333335,76.83333333333333,65,0,0,1,0
/blog/post/quick-guide-using-canes-supports-garden,28,23,1.2173913043478262,27.043478260869566,102,0,0,0.5555555555555556,0.4444444444444444
/blog/category/news-interviews-and-competitions,27,21,1.2857142857142858,58.523809523809526,76,0,0,0.8846153846153846,0.11538461538461539
/blog/post/embracing-self-sufficiency-sustainability-and-off-grid-living,27,22,1.2272727272727273,58.22727272727273,104,0,0,0.7777777777777778,0.2222222222222222
/blog/post/its-never-too-late-to-buy-a-summer-house,27,23,1.173913043478261,43.73913043478261,78,0,0,0.8333333333333334,0.16666666666666666
/blog/post/log-store-plans,27,24,1.125,20.791666666666668,76,0,0,0.9230769230769231,0.07692307692307693
/blog/post/summer-house-ideas-uses-on-a-budget,27,15,1.8,56.06666666666667,86,0,0,0.8125,0.1875
/blog/post/lighting-a-garden-best-lamp-ideas,26,13,2,58.69230769230769,80,0,0,0.5789473684210527,0.42105263157894735
/blog/post/5-fabulous-ways-to-make-your-garden-design-better-than-ever-this-summer,25,26,0.9615384615384616,15.307692307692308,80,0,0,0.6923076923076923,0.3076923076923077
/blog/post/meet-our-suppliers-forest-garden,25,11,2.272727272727273,142.72727272727272,77,0,0,0.7058823529411765,0.29411764705882354
/blog/post/your-guide-to-wooden-garden-benches-with-a-wow-factor,25,21,1.1904761904761905,26.238095238095237,88,0,0,0.5416666666666666,0.4583333333333333
/blog/post/outdoor-furniture-storage-ideas-during-winter,24,13,1.8461538461538463,11.76923076923077,67,0,0,0.5294117647058824,0.47058823529411764
/blog/post/working-form-home-using-your-shed-or-log-cabin-as-a-garden-office,24,21,1.1428571428571428,41.38095238095238,82,0,0,0.782608695652174,0.21739130434782608
/blog/post/clever-garden-screening-ideas-and-privacy-solutions,23,16,1.4375,31.375,76,0,0,0.8125,0.1875
/blog/post/5-festive-ways-to-make-use-of-your-log-cabin-this-christmas,22,14,1.5714285714285714,22.785714285714285,66,0,0,0.875,0.125
/blog/post/home-garden-ideas-patios-back-gardens,22,12,1.8333333333333333,98.08333333333333,66,0,0,0.7894736842105263,0.21052631578947367
/blog/post/10-special-christmas-gifts-for-people-who-love-their-gardens,21,9,2.3333333333333335,99.11111111111111,78,0,0,0.8125,0.1875
/blog/post/how-to-maintain-your-timber-decking-over-winter,21,23,0.9130434782608695,51.608695652173914,47,0,0,0.9130434782608695,0.08695652173913043
/blog/archive/2025-01,20,16,1.25,40.6875,43,0,0,0.9375,0.0625
/blog/archive/2025-09,20,16,1.25,30.5,49,0,0,0.8571428571428571,0.14285714285714285
/blog/post/customer-satisfaction-survey-giveaway,20,4,5,19,36,0,0,0.7272727272727273,0.2727272727272727
/blog/post/garden-edging-ideas ,20,2,10,467.5,49,0,0,1,0
/blog/archive/2025-07,19,10,1.9,14.5,46,0,0,0.9230769230769231,0.07692307692307693
/blog/post/5-fabulous-wooden-garden-storage-deals-for-a-tidy-patio-this-autumn,19,15,1.2666666666666666,37.86666666666667,51,0,0,0.8235294117647058,0.17647058823529413
/blog/post/cant-decide-on-a-playhouse-check-out-our-new-range,19,12,1.5833333333333333,37.333333333333336,57,0,0,0.8461538461538461,0.15384615384615385
/blog/post/what-are-the-best-log-cabins-and-garden-offices-for-homeworking,19,16,1.1875,24.0625,57,0,0,0.4117647058823529,0.5882352941176471
/blog/archive/2025-10,18,12,1.5,27.583333333333332,41,0,0,0.9285714285714286,0.07142857142857142
/blog/post/fathers-day-work-bench-giveaway,18,10,1.8,19,34,0,0,0.7333333333333333,0.26666666666666666
/blog/post/its-time-for-you-to-get-growing-with-a-bargain-wooden-greenhouse,18,18,1,21.444444444444443,59,0,0,0.6,0.4
/blog/post/our-top-garden-products-for-autumn-and-winter,18,13,1.3846153846153846,18.076923076923077,61,0,0,0.6875,0.3125
/blog/post/shed-of-the-year-2016-episode-two,18,11,1.6363636363636365,69.18181818181819,55,0,0,0.5294117647058824,0.47058823529411764
/blog/post/should-i-buy-a-metal-plastic-or-wooden-shed-which-is-the-best-material,18,14,1.2857142857142858,98.07142857142857,53,0,0,0.8823529411764706,0.11764705882352941
/blog/post/top-5-metal-sheds-and-stores,18,12,1.5,14.333333333333334,41,0,0,0.6,0.4
/blog/post/what-to-do-with-your-greenhouse-this-winter,18,20,0.9,22.5,64,0,0,0.5,0.5
/blog/post/why-you-need-a-patio-heater-or-fire-pit,18,16,1.125,19.875,65,0,0,0.5555555555555556,0.4444444444444444
/blog/post/best-garden-sheds-to-buy,17,11,1.5454545454545454,46.18181818181818,47,0,0,0.7857142857142857,0.21428571428571427
/blog/post/garden-workshops-the-hardest-working-sheds,17,18,0.9444444444444444,31.22222222222222,64,0,0,0.7777777777777778,0.2222222222222222
/blog/post/how-to-turn-your-garden-shed-into-santas-grotto,17,6,2.8333333333333335,74.66666666666667,41,0,0,0.7777777777777778,0.2222222222222222
/blog/post/5-great-greenhouses-and-what-foods-to-grow-in-them,16,16,1,17.625,42,0,0,0.75,0.25
/blog/post/enjoy-superb-savings-on-the-uks-best-wooden-sheds-now,16,9,1.7777777777777777,63.77777777777778,46,0,0,0.7272727272727273,0.2727272727272727
/blog/post/for-the-best-wooden-shed-you-simply-have-to-shop-forest-premium,16,11,1.4545454545454546,125,38,0,0,0.8181818181818182,0.18181818181818182
/blog/post/what-is-tongue-and-groove-cladding-for-sheds,16,13,1.2307692307692308,43.46153846153846,55,0,0,0.7857142857142857,0.21428571428571427
/blog/archive/2025-05,15,15,1,17.8,34,0,0,0.875,0.125
/blog/post/high-security-garden-sheds-reviewed,15,10,1.5,62.8,42,0,0,0.9090909090909091,0.09090909090909091
/blog/post/preparing-for-your-new-shed,15,11,1.3636363636363635,61.90909090909091,52,0,0,0.9375,0.0625
/blog/post/treating-fence-panels-guide,15,12,1.25,98.25,48,0,0,0.5,0.5
/blog/archive/2025-03,14,14,1,13.357142857142858,27,0,0,1,0
/blog/archive/2025-08,14,7,2,30,41,0,0,1,0
/blog/post/best-time-to-get-your-log-store,14,8,1.75,61.75,40,0,0,0.5384615384615384,0.46153846153846156
/blog/post/how-to-build-a-fence,14,8,1.75,96,46,0,0,0.7272727272727273,0.2727272727272727
/blog/post/shed-of-the-year-2016-episode-one,14,4,3.5,139.25,48,0,0,0.875,0.125
/blog/post/wooden-garden-bench-easter-giveaway,14,11,1.2727272727272727,14.272727272727273,28,0,0,1,0
/blog/archive/2025-02,13,11,1.1818181818181819,10,28,0,0,1,0
/blog/post/borders-provide-your-garden-design-with-a-cutting-edge,13,9,1.4444444444444444,52.44444444444444,44,0,0,0.46153846153846156,0.5384615384615384
/blog/post/why-to-shop-palram-canopia-for-the-best-plastic-garden-buildings,13,13,1,23.923076923076923,40,0,0,0.7692307692307693,0.23076923076923078
/blog/archive/2010-02,12,12,1,13,32,0,0,0.7857142857142857,0.21428571428571427
/blog/archive/2025-12,12,3,4,45.333333333333336,33,0,0,0.5714285714285714,0.42857142857142855
/blog/post/aprils-top-5-space-and-garden-storage-solutions,12,6,2,30.833333333333332,31,0,0,1,0
/blog/post/embracing-maximalism-designing-the-perfect-maximalist-garden,12,12,1,38.083333333333336,37,0,0,0.5833333333333334,0.4166666666666667
/blog/post/garden-room-decor-ideas-decor-interior-design-tips,12,10,1.2,72.7,36,0,0,0.8461538461538461,0.15384615384615385
/blog/post/log-cabins-uk-garden-office-retreats,12,10,1.2,12.4,40,0,0,0.45454545454545453,0.5454545454545454
/blog/post/more-space-for-less-with-wooden-garden-buildings,12,2,6,261,30,0,0,0.6666666666666666,0.3333333333333333
/blog/post/make-huge-savings-on-wooden-sheds-this-bank-holiday-weekend-only,11,9,1.2222222222222223,38.22222222222222,27,0,0,1,0
/blog/post/our-latest-shed-deal-roundup-is-here,11,6,1.8333333333333333,31.333333333333332,28,0,0,1,0
/blog/post/shed-of-the-year-2015-the-second-episode,11,8,1.375,29.375,38,0,0,0.8888888888888888,0.1111111111111111
/blog/post/sustainable-gardening-ideas,11,10,1.1,109.9,33,0,0,0.7142857142857143,0.2857142857142857
/blog/post/top-tips-for-setting-up-a-garden-workshop,11,8,1.375,193.5,28,0,0,0.8888888888888888,0.1111111111111111
/blog/post/find-your-perfect-log-cabin-our-top-picks,10,10,1,69.6,36,0,0,0.6666666666666666,0.3333333333333333
/blog/post/how-britains-best-range-of-wooden-sheds-has-just-got-bigger-and-better,10,8,1.25,159.875,32,0,0,0.7272727272727273,0.2727272727272727
/blog/post/the-advantages-of-plastic-sheds,10,7,1.4285714285714286,34.285714285714285,26,0,0,0.8,0.2
/blog/post/the-best-apps-to-get-you-gardening,10,9,1.1111111111111112,6.666666666666667,35,0,0,0.3,0.7
/blog/archive/2025-11,9,4,2.25,127.25,23,0,0,1,0
/blog/post/School-gardening-giveaway,9,3,3,11.333333333333334,16,0,0,0.6666666666666666,0.3333333333333333
/blog/post/best-garden-patio-furniture-space-saving-sustainable-ideas,9,7,1.2857142857142858,23.857142857142858,21,0,0,0.8888888888888888,0.1111111111111111
/blog/post/buy-sheds-direct-christmas-2025-opening-hours,9,5,1.8,30,22,0,0,0.8888888888888888,0.1111111111111111
/blog/post/get-an-extra-5-off-forest-xtend-garden-office-sale-prices-now,9,8,1.125,33.625,28,0,0,0.7777777777777778,0.2222222222222222
/blog/post/how-to-stack-and-store-logs-for-the-winter,9,8,1.125,12.625,30,0,0,0.4,0.6
/blog/post/love-is-all-around-the-garden-this-valentines-day,9,5,1.8,13.8,21,0,0,0.6,0.4
/blog/post/our-top-3-children-s-playhouses,9,9,1,26.555555555555557,27,0,0,0.7777777777777778,0.2222222222222222
/blog/post/storage-ideas-to-organise-your-garden,9,9,1,34.55555555555556,19,0,0,0.9,0.1
/blog/post/why-you-dont-want-to-miss-our-2-superb-new-small-garden-storage-deals,9,9,1,35.77777777777778,29,0,0,1,0
/blog/post/2-sensational-log-cabin-deals-to-fill-your-family-with-festive-cheer-this-christmas,8,3,2.6666666666666665,69,19,0,0,1,0
/blog/post/creating-a-productive-work-from-home-hub-with-a-garden-office,8,6,1.3333333333333333,75.33333333333333,23,0,0,0.7142857142857143,0.2857142857142857
/blog/post/grab-huge-savings-on-log-cabins-today-for-enhanced-work-rest-and-play,8,4,2,30.75,21,0,0,1,0
/blog/post/how-to-start-growing-your-own-fruit-and-vegetables-for-less,8,5,1.6,7,21,0,0,0.75,0.25
/blog/post/top-5-garden-storage-solutions,8,7,1.1428571428571428,37.142857142857146,22,0,0,0.7142857142857143,0.2857142857142857
/blog/post/which-is-the-best-garden-building-for-me,8,5,1.6,33.8,23,0,0,0.8333333333333334,0.16666666666666666
/blog/search/base,8,4,2,28.25,16,0,0,1,0
/blog/search/shed base,8,3,2.6666666666666665,37.333333333333336,19,0,0,1,0
/blog/archive/2025-06,7,7,1,19,14,0,0,1,0
/blog/post/Corner-Planter-Easter-Giveaway,7,1,7,12,13,0,0,1,0
/blog/post/know-your-history-why-britain-loves-allotments,7,7,1,40.42857142857143,29,0,0,0.5555555555555556,0.4444444444444444
/blog/post/solar-shed-lights-that-dont-cost-the-earth,7,5,1.4,22,15,0,0,1,0
/blog/post/the-buy-sheds-direct-christmas-gift-guide,7,7,1,6.142857142857143,20,0,0,0.7142857142857143,0.2857142857142857
/blog/post/top-5-uk-gardening-blogs,7,5,1.4,14,24,0,0,1,0
/blog/search/insulation,7,2,3.5,11,14,0,0,1,0
/blog/search/mirror,7,1,7,39,14,0,0,1,0
/blog/archive/2024-12,6,2,3,95.5,19,0,0,1,0
/blog/post/customer-showcase-will-s-garden,6,3,2,115,18,0,0,1,0
/blog/post/garden-pergola-ideas-differences-pergola-vs-pagoda,6,5,1.2,23.6,20,0,0,0.6666666666666666,0.3333333333333333
/blog/post/gardening-for-health-why-it-is-good-for-you,6,8,0.75,26.25,18,0,0,0.625,0.375
/blog/post/gardening-projects-for-kids,6,7,0.8571428571428571,5.714285714285714,12,0,0,0.625,0.375
/blog/post/get-your-garden-euros-ready-with-sensational-savings-on-summertime-staples,6,5,1.2,13.8,13,0,0,1,0
/blog/post/grow-your-own-food-from-garden-planters-on-a-balcony,6,6,1,76,19,0,0,0.8333333333333334,0.16666666666666666
/blog/post/how-to-dry-and-season-firewood,6,5,1.2,81.6,20,0,0,1,0
/blog/post/shed-of-the-year-2016-episode-three,6,4,1.5,33.75,22,0,0,0.8,0.2
/blog/post/the-best-plastic-storage-boxes-for-2017,6,4,1.5,28.5,18,0,0,0.5,0.5
/blog/post/westlife-promote-raised-veggie-beds-is-it-fake-news,6,5,1.2,9.8,13,0,0,0.8,0.2
/blog/archive/2023-12,5,3,1.6666666666666667,26.666666666666668,11,0,0,1,0
/blog/archive/2024-05,5,3,1.6666666666666667,17.666666666666668,11,0,0,1,0
/blog/post/6-super-products-to-prepare-your-garden-for-the-school-summer-holidays,5,3,1.6666666666666667,21.333333333333332,8,0,0,1,0
/blog/post/6-top-tips-for-container-gardening,5,5,1,97.8,11,0,0,0.8,0.2
/blog/post/7-magnificent-jubilee-offers-to-celebrate-70-years-of-the-queens-reign,5,4,1.25,80,14,0,0,0.6,0.4
/blog/post/autumn-garden-storage-giveaway,5,4,1.25,4.75,12,0,0,1,0
/blog/post/do-garden-offices-add-value-to-your-home,5,4,1.25,13,17,0,0,0.5,0.5
/blog/post/how-to-tame-your-wild-allotment,5,4,1.25,5.25,16,0,0,0.2,0.8
/blog/post/how-to-use-paving-slabs-for-a-shed-base,5,5,1,30.8,14,0,0,1,0
/blog/post/michelle-berriedale-johnsons-gardening-guide-amateurs,5,5,1,83.4,20,0,0,0.6666666666666666,0.3333333333333333
/blog/post/what-to-look-for-when-buying-a-shed,5,4,1.25,32,12,0,0,0.75,0.25
/blog/search/Shed base,5,1,5,135,11,0,0,1,0
/blog/search/bar,5,3,1.6666666666666667,15.666666666666666,11,0,0,0.75,0.25
/blog/archive/2019-11,4,4,1,8.5,7,0,0,1,0
/blog/archive/2024-07,4,4,1,21,9,0,0,1,0
/blog/archive/2024-08,4,3,1.3333333333333333,8.333333333333334,8,0,0,1,0
/blog/post/11-ways-to-completely-revamp-your-log-storage-shed,4,3,1.3333333333333333,44,13,0,0,0.6666666666666666,0.3333333333333333
/blog/post/buy-sheds-direct-christmas-opening-hours,4,3,1.3333333333333333,41.666666666666664,10,0,0,1,0
/blog/post/buyshedsdirect-christmas-greenhouse-giveaway,4,5,0.8,24.8,10,0,0,0.6,0.4
/blog/post/forest-fathers-day-giveaway-tool-store-,4,3,1.3333333333333333,18.333333333333332,7,0,0,1,0
/blog/post/garden-edging-ideas,4,2,2,9,8,0,0,1,0
/blog/post/keep-warm-this-winter-with-our-two-new-red-hot-deals-on-garden-log-cabins,4,3,1.3333333333333333,20.666666666666668,10,0,0,0.6666666666666666,0.3333333333333333
/blog/post/our-new-range-of-wooden-workshops,4,3,1.3333333333333333,20,9,0,0,1,0
/blog/post/preparing-your-vegetable-plot-for-grow-your-own-bliss,4,4,1,24,14,0,0,0.5,0.5
/blog/post/save-up-to-15-on-britains-number-1-line-of-wooden-sheds-now,4,3,1.3333333333333333,53,11,0,0,0.6666666666666666,0.3333333333333333
/blog/post/shed-of-the-year-2015-an-update,4,3,1.3333333333333333,33.666666666666664,17,0,0,1,0
/blog/post/supplier-joy-as-forest-garden-wins-kings-award-for-enterprise-and-innovation,4,4,1,13.25,14,0,0,0.5,0.5
/blog/search/bike,4,1,4,25,8,0,0,1,0
/blog/search/greenhouse,4,2,2,38.5,9,0,0,1,0
/blog/search/measure,4,1,4,47,9,0,0,1,0
/blog/search/storage,4,2,2,6.5,8,0,0,1,0
/blog/search/wood treatment,4,1,4,9,7,0,0,1,0
/blog/search/wooden shed base,4,1,4,37,10,0,0,1,0
/blog/archive/2011-06,3,3,1,6,7,0,0,1,0
/blog/archive/2014-01,3,3,1,6.666666666666667,6,0,0,1,0
/blog/archive/2016-07,3,0,0,0,11,0,0,1,0
/blog/archive/2018-04,3,3,1,42.666666666666664,6,0,0,1,0
/blog/archive/2020-02,3,1,3,1,6,0,0,0.3333333333333333,0.6666666666666666
/blog/archive/2020-04,3,2,1.5,12.5,8,0,0,0.6666666666666666,0.3333333333333333
/blog/archive/2022-12,3,2,1.5,47,7,0,0,0.6666666666666666,0.3333333333333333
/blog/archive/2023-07,3,2,1.5,7.5,5,0,0,0.6666666666666666,0.3333333333333333
/blog/archive/2023-10,3,2,1.5,18.5,7,0,0,1,0
/blog/archive/2024-02,3,1,3,44,10,0,0,1,0
/blog/archive/2024-06,3,3,1,13,5,0,0,1,0
/blog/archive/2024-10,3,3,1,20.666666666666668,6,0,0,1,0
/blog/archive/2024-11,3,3,1,30.666666666666668,5,0,0,1,0
/blog/post/5-scorching-summer-buys-to-make-you-the-perfect-garden-party-host,3,2,1.5,19.5,5,0,0,1,0
/blog/post/be-prepared-for-ice-and-snow-in-your-garden-and-driveway,3,3,1,22,10,0,0,1,0
/blog/post/buy-brand-new-bargain-summerhouses-in-our-extraordinary-pre-easter-offer,3,3,1,60.333333333333336,8,0,0,1,0
/blog/post/easter-egg-hunt-competition,3,3,1,6,9,0,0,0.6666666666666666,0.3333333333333333
/blog/post/forest-pad-survey,3,3,1,42,7,0,0,1,0
/blog/post/garden-office-planning-ideas-designs-2026,3,0,0,0,12,0,0,1,0
/blog/post/garden-shed-security-tips,3,3,1,234.33333333333334,8,0,0,1,0
/blog/post/low-maintenance-small-front-garden-ideas,3,3,1,48.333333333333336,11,0,0,1,0
/blog/post/shed-choice-advice,3,2,1.5,37,8,0,0,0.6666666666666666,0.3333333333333333
/blog/post/shed-of-the-year-2015-the-finalists,3,3,1,26,14,0,0,1,0
/blog/post/the-july-garden-guide,3,3,1,6.333333333333333,7,0,0,1,0
/blog/post/top-10-garden-resources,3,3,1,50.666666666666664,14,0,0,0.6666666666666666,0.3333333333333333
/blog/post/waterproof-garden-canopy-ideas-solutions-sheds-small-gardens,3,1,3,72,8,0,0,1,0
/blog/post/what-the-shed-of-the-year-winners-have-taught-us-over-the-years,3,3,1,22.666666666666668,11,0,0,0.6666666666666666,0.3333333333333333
/blog/post/which-is the best-garden-building-for-me,3,2,1.5,8.5,7,0,0,1,0
/blog/post/winter-forest-grow-bag-planter-givaway,3,3,1,15,7,0,0,0.6666666666666666,0.3333333333333333
/blog/posts/running-power,3,1,3,22,7,0,0,1,0
/blog/search/ Log store,3,1,3,40,7,0,0,1,0
/blog/search/Akebia,3,1,3,18,8,0,0,1,0
/blog/search/Log store,3,2,1.5,16,6,0,0,1,0
/blog/search/arch,3,1,3,43,6,0,0,1,0
/blog/search/bath,3,1,3,14,7,0,0,1,0
/blog/search/bottles,3,1,3,21,6,0,0,1,0
/blog/search/gazebo,3,1,3,32,6,0,0,1,0
/blog/search/insulate,3,1,3,27,6,0,0,1,0
/blog/search/ornamental grass,3,1,3,8,5,0,0,1,0
/blog/search/planning,3,1,3,59,6,0,0,1,0
/blog/search/plastic shed,3,1,3,48,7,0,0,1,0
/blog/search/playhouse,3,2,1.5,34,6,0,0,1,0
/blog/search/raised,3,1,3,44,8,0,0,1,0
/blog/search/raised bed,3,1,3,42,7,0,0,1,0
/blog/search/roof insulation,3,1,3,53,6,0,0,1,0
/blog/search/wheelie bin,3,2,1.5,23.5,6,0,0,1,0
/blog/archive/2011-02,2,2,1,9.5,4,0,0,1,0
/blog/archive/2011-10,2,2,1,3.5,4,0,0,1,0
/blog/archive/2012-03,2,0,0,0,8,0,0,1,0
/blog/archive/2012-10,2,2,1,40.5,4,0,0,1,0
/blog/archive/2014-05,2,2,1,19,3,0,0,0.5,0.5
/blog/archive/2014-08,2,2,1,13,4,0,0,1,0
/blog/archive/2015-11,2,2,1,19.5,4,0,0,1,0
/blog/archive/2016-01,2,2,1,1,3,0,0,1,0
/blog/archive/2016-02,2,2,1,45.5,5,0,0,1,0
/blog/archive/2016-05,2,2,1,13.5,4,0,0,1,0
/blog/archive/2016-09,2,2,1,6.5,5,0,0,1,0
/blog/archive/2016-10,2,2,1,0,2,0,0,1,0
/blog/archive/2017-04,2,2,1,0.5,3,0,0,1,0
/blog/archive/2017-06,2,2,1,32,3,0,0,1,0
/blog/archive/2018-05,2,1,2,1,4,0,0,1,0
/blog/archive/2018-09,2,2,1,19.5,4,0,0,1,0
/blog/archive/2019-06,2,1,2,16,5,0,0,1,0
/blog/archive/2021-03,2,2,1,5.5,4,0,0,1,0
/blog/archive/2022-05,2,2,1,16,4,0,0,1,0
/blog/archive/2023-08,2,2,1,78.5,4,0,0,1,0
/blog/archive/2023-09,2,2,1,3,3,0,0,1,0
/blog/archive/2023-11,2,2,1,10,4,0,0,1,0
/blog/archive/2024-04,2,1,2,14,8,0,0,1,0
/blog/post/,2,1,2,6,3,0,0,1,0
/blog/post/20-raised-garden-bed-ideas,2,1,2,6,4,0,0,1,0
/blog/post/4-steps-getting-started-raised-bed-garden,2,1,2,14,4,0,0,1,0
/blog/post/5-tips-to-keep-your-bicycle-secure,2,2,1,33.5,4,0,0,1,0
/blog/post/7-decorating-ideas-front-garden,2,1,2,40,4,0,0,1,0
/blog/post/7-essential-fencing-accessories-to-complete-the-perfect-fence-run,2,1,2,21,6,0,0,1,0
/blog/post/an-interview-with-stanmer-community-gardening-group,2,1,2,7,4,0,0,1,0
/blog/post/back-up-with-a-water-butt,2,2,1,56,4,0,0,1,0
/blog/post/british-summer-time-brings-garden-thieves-out-of-hibernation,2,1,2,134,4,0,0,1,0
/blog/post/buyers-guide-garden-sheds,2,1,2,11,4,0,0,1,0
/blog/post/caring-for-your-garden-furniture-this-winter,2,4,0.5,7.25,10,0,0,0,1
/blog/post/cheap-garden-storage-this-mid-winter,2,1,2,24,4,0,0,1,0
/blog/post/competition-win-a-deluxe-shed-security-kit-via-twitter,2,1,2,10,3,0,0,1,0
/blog/post/easter-egg-hunt,2,1,2,9,4,0,0,1,0
/blog/post/forest-bordeaux-arbour-summer-giveaway,2,3,0.6666666666666666,11,7,0,0,0.3333333333333333,0.6666666666666666
/blog/post/garage-design-decor-paint-ideas-stylish-makeover,2,0,0,0,10,0,0,0.5,0.5
/blog/post/gold-for-bradley-wiggins-owes-his-victory-to-time-spent-in-his-garden-shed,2,2,1,8.5,6,0,0,1,0
/blog/post/green-fingers-gardening-festival-2015-round-up,2,2,1,0,6,0,0,0,1
/blog/post/how-to-make-the-most-of-your-garden-this-summer,2,1,2,2,4,0,0,1,0
/blog/post/make-garden-eco-friendly,2,3,0.6666666666666666,8,7,0,0,0.3333333333333333,0.6666666666666666
/blog/post/nigel-clarke-allergy-gardening-guide,2,1,2,29,7,0,0,0.5,0.5
/blog/post/our-favourite-shed-of-the-year-2016-entries,2,3,0.6666666666666666,20,9,0,0,0.6666666666666666,0.3333333333333333
/blog/post/outdoor-furniture-ideas,2,1,2,54,6,0,0,1,0
/blog/post/outdoor-home-lighting-garden-lamp-ideas,2,1,2,52,5,0,0,1,0
/blog/post/quick-guide-managing-allotment-year,2,2,1,112,6,0,0,1,0
/blog/post/shed-buying-guide,2,3,0.6666666666666666,6,5,0,0,0.6666666666666666,0.3333333333333333
/blog/post/shed-of-the-year-is-back,2,2,1,3.5,7,0,0,0,1
/blog/post/test-blog-123,2,1,2,8,4,0,0,1,0
/blog/post/top-5-tips-for-buying-a-new-shed,2,2,1,3.5,6,0,0,0.5,0.5
/blog/post/urban-food-week-edible-open-gardens-day,2,1,2,9,3,0,0,1,0
/blog/post/your-september-garden,2,2,1,11,4,0,0,1,0
/blog/search/25+,2,2,1,14,6,0,0,1,0
/blog/search/4life,2,1,2,28,4,0,0,1,0
/blog/search/6x8,2,1,2,45,4,0,0,1,0
/blog/search/Anchor,2,1,2,86,4,0,0,1,0
/blog/search/Anchor ,2,1,2,30,4,0,0,1,0
/blog/search/BSD 26772,2,1,2,23,3,0,0,1,0
/blog/search/Garden bars that are nice and cheap,2,0,0,0,7,0,0,1,0
/blog/search/Garden storage,2,1,2,24,4,0,0,1,0
/blog/search/Log stores,2,1,2,67,4,0,0,1,0
/blog/search/Logprices stores,2,1,2,19,4,0,0,1,0
/blog/search/Metal Log store,2,1,2,5,4,0,0,1,0
/blog/search/Pyracantha,2,1,2,5,4,0,0,1,0
/blog/search/Shed bases,2,0,0,0,8,0,0,1,0
/blog/search/Shiplap,2,1,2,18,3,0,0,1,0
/blog/search/balcony,2,1,2,4,4,0,0,1,0
/blog/search/bamboo,2,1,2,13,4,0,0,1,0
/blog/search/build a shed,2,1,2,8,4,0,0,1,0
/blog/search/children,2,1,2,97,4,0,0,1,0
/blog/search/christmas,2,1,2,124,6,0,0,1,0
/blog/search/cinema,2,1,2,6,3,0,0,1,0
/blog/search/concrete,2,1,2,8,4,0,0,1,0
/blog/search/electricity,2,1,2,10,4,0,0,1,0
/blog/search/forrest garden sheds,2,1,2,8,3,0,0,1,0
/blog/search/hammock,2,1,2,10,4,0,0,1,0
/blog/search/hook,2,1,2,7,4,0,0,1,0
/blog/search/hosta,2,1,2,36,4,0,0,1,0
/blog/search/mulch,2,1,2,5,4,0,0,1,0
/blog/search/permission,2,1,2,2,4,0,0,1,0
/blog/search/pest protection,2,1,2,7,4,0,0,1,0
/blog/search/retractable,2,1,2,27,5,0,0,1,0
/blog/search/tyre,2,1,2,5,5,0,0,0.5,0.5
/blog/search/vs,2,1,2,44,5,0,0,1,0
/blog/search/water feature,2,1,2,1,3,0,0,1,0
/blog/search/window,2,2,1,22,4,0,0,1,0
/blog/2011-02-22/Shed-Insulation-Tips,1,1,1,0,3,0,0,0,1
/blog/archive/2010-05,1,1,1,15,2,0,0,1,0
/blog/archive/2011-03,1,1,1,3,2,0,0,1,0
/blog/archive/2011-04,1,1,1,2,2,0,0,1,0
/blog/archive/2011-07,1,1,1,9,3,0,0,1,0
/blog/archive/2011-09,1,0,0,0,3,0,0,0,1
/blog/archive/2012-07,1,1,1,0,1,0,0,1,0
/blog/archive/2012-08,1,1,1,28,2,0,0,1,0
/blog/archive/2012-09,1,1,1,0,1,0,0,1,0
